kind,file,line,name,verdict,reason,flag,fire_route,in_param_manifest
literal,src/composing/analysis/joint/jointprimitives.cpp,314,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,314,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,315,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,315,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,316,6,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,316,6,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,317,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,318,8,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,318,8,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,319,9,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,319,9,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,320,10,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,320,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,321,11,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,321,5,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,334,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,335,5,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,336,6,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,337,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,340,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,348,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,382,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,383,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,397,5,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,424,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,435,9,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,436,11,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,444,5,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,449,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,449,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,452,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,455,5,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,458,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,496,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,502,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,503,6,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,503,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,508,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,508,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,509,7,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,509,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,511,12,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,519,9,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.cpp,522,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.h,68,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointprimitives.h,68,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointtables.h,72,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointweights.cpp,30,13,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointweights.cpp,36,9,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointweights.cpp,44,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointweights.cpp,51,1.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointweights.cpp,58,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointweights.h,43,13,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointweights.h,45,9,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/labelclass.cpp,30,8,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/labelclass.cpp,82,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/labelclass.cpp,85,4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/labelclass.cpp,95,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/labelclass.cpp,95,3,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointadapter.cpp,23,jointadapter.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointadapter.cpp,31,jointembeddedartifacts.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointadapter.cpp,32,serialization/json.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointadapter.cpp,33,types/bytearray.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointadapter.h,32,jointprimitives.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointadapter.h,33,jointtables.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointadapter.h,34,jointweights.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointdecoder.cpp,23,jointdecoder.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,route-A:tests,no
crosslayer,src/composing/analysis/joint/jointdecoder.cpp,33,serialization/json.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,route-A:tests,no
crosslayer,src/composing/analysis/joint/jointdecoder.cpp,34,types/bytearray.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,route-A:tests,no
crosslayer,src/composing/analysis/joint/jointdecoder.h,33,jointadapter.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointdecoder.h,34,jointprimitives.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointdecoder.h,35,jointtables.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointfactadapter.cpp,23,jointfactadapter.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,fact-adapter (buildAdapterFacts; not a decode branch),no
crosslayer,src/composing/analysis/joint/jointfactadapter.cpp,34,composing/analysis/notemodel/note_model.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,fact-adapter (buildAdapterFacts; not a decode branch),no
crosslayer,src/composing/analysis/joint/jointfactadapter.cpp,37,engraving/dom/measure.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,fact-adapter (buildAdapterFacts; not a decode branch),no
crosslayer,src/composing/analysis/joint/jointfactadapter.cpp,38,engraving/dom/part.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,fact-adapter (buildAdapterFacts; not a decode branch),no
crosslayer,src/composing/analysis/joint/jointfactadapter.cpp,39,engraving/dom/score.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,fact-adapter (buildAdapterFacts; not a decode branch),no
crosslayer,src/composing/analysis/joint/jointfactadapter.cpp,40,engraving/dom/staff.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,fact-adapter (buildAdapterFacts; not a decode branch),no
crosslayer,src/composing/analysis/joint/jointfactadapter.cpp,41,engraving/types/fraction.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,fact-adapter (buildAdapterFacts; not a decode branch),no
crosslayer,src/composing/analysis/joint/jointfactadapter.cpp,42,engraving/dom/pitchspelling.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,fact-adapter (buildAdapterFacts; not a decode branch),no
crosslayer,src/composing/analysis/joint/jointfactadapter.cpp,43,engraving/types/types.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,fact-adapter (buildAdapterFacts; not a decode branch),no
crosslayer,src/composing/analysis/joint/jointfactadapter.h,31,jointdecoder.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointnotationproducer.cpp,23,jointnotationproducer.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,record-assembly,no
crosslayer,src/composing/analysis/joint/jointnotationproducer.cpp,25,jointfactadapter.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,record-assembly,no
crosslayer,src/composing/analysis/joint/jointnotationproducer.cpp,26,jointweights.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,record-assembly,no
crosslayer,src/composing/analysis/joint/jointnotationproducer.h,31,jointnotationrecord.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointnotationrecord.cpp,23,jointnotationrecord.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,record-assembly,no
crosslayer,src/composing/analysis/joint/jointnotationrecord.cpp,28,jointembeddedartifacts.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,record-assembly,no
crosslayer,src/composing/analysis/joint/jointnotationrecord.cpp,29,jointrender.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,record-assembly,no
crosslayer,src/composing/analysis/joint/jointnotationrecord.h,30,jointadapter.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointnotationrecord.h,31,jointdecoder.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointnotationrecord.h,32,jointprimitives.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointprimitives.cpp,23,jointprimitives.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointprimitives.cpp,31,composing/analysis/chord/analysisutils.h,BACK-EDGE-NOTE,"joint -> chord/analysisutils.h for normalizePc — sanctioned dependency-free pc leaf (OI-93/OI-86 sibling); a layering smell, not a heavy coupling",back-edge,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointprimitives.h,33,labelclass.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointrender.cpp,23,jointrender.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,record-assembly,no
crosslayer,src/composing/analysis/joint/jointrender.cpp,29,jointprimitives.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,record-assembly,no
crosslayer,src/composing/analysis/joint/jointrender.h,29,labelclass.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointtables.cpp,23,jointtables.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointtables.cpp,30,jointembeddedartifacts.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointtables.cpp,31,serialization/json.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointtables.cpp,32,types/bytearray.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointweights.cpp,23,jointweights.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointweights.cpp,25,jointembeddedartifacts.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointweights.cpp,26,serialization/json.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/jointweights.cpp,27,types/bytearray.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
crosslayer,src/composing/analysis/joint/labelclass.cpp,23,labelclass.h,FORWARD-OK,forward cross-layer include (joint -> L1 note_model / engraving score model / muse framework),,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,50,beat,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,55,start,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,56,beat,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,61,stem,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,62,events,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,63,notes,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,64,nQuarter,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,67,notesByEvent,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,68,evBass,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,69,evOnsetPcs,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,70,evFermCtx,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,71,liveNotes,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,80,mem,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,81,fac,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,82,root,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,112,i,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,113,isMajor,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,114,classKey,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,115,rootPc,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,116,target,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,120,stem,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,121,segments,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,122,totalScore,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,123,nEvents,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,124,complete,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,139,labels,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,140,scores,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,141,committed,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,144,keyAxis,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,145,chordAxis,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,170,ok,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,171,error,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,172,ticksPerQuarter,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointdecoder.h,173,pieces,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointfactadapter.h,73,ok,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointfactadapter.h,74,error,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointfactadapter.h,76,piece,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointfactadapter.h,77,meterBeats,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointfactadapter.h,78,meterBeatType,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointfactadapter.h,79,multiMeter,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointfactadapter.h,81,sigFifths,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointfactadapter.h,82,declaredMode,SURVIVES,internal decode/table/value-type state of the surviving module,,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationproducer.h,56,ok,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationproducer.h,57,error,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationproducer.h,58,record,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationproducer.h,96,found,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
field,src/composing/analysis/joint/jointnotationproducer.h,97,segmentIndex,PUBLISHED,"derived fact on the module OUTPUT surface (notation record / decode output), consumed by a reader",,n/a:structural (route-A:tests exercises the reader),no
