file,line,value,func,context
src/composing/analysis/chord/chordsymbolformatter.cpp,460,5,csfChromaticRoman,"{ 0, 1, 3, 5, 7, 8, 10 }, // Phrygian"
src/composing/analysis/chord/chordsymbolformatter.cpp,460,7,csfChromaticRoman,"{ 0, 1, 3, 5, 7, 8, 10 }, // Phrygian"
src/composing/analysis/chord/chordsymbolformatter.cpp,460,8,csfChromaticRoman,"{ 0, 1, 3, 5, 7, 8, 10 }, // Phrygian"
src/composing/analysis/chord/chordsymbolformatter.cpp,460,10,csfChromaticRoman,"{ 0, 1, 3, 5, 7, 8, 10 }, // Phrygian"
src/composing/analysis/chord/chordsymbolformatter.cpp,461,2,csfChromaticRoman,"{ 0, 2, 4, 6, 7, 9, 11 }, // Lydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,461,4,csfChromaticRoman,"{ 0, 2, 4, 6, 7, 9, 11 }, // Lydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,461,6,csfChromaticRoman,"{ 0, 2, 4, 6, 7, 9, 11 }, // Lydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,461,7,csfChromaticRoman,"{ 0, 2, 4, 6, 7, 9, 11 }, // Lydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,461,9,csfChromaticRoman,"{ 0, 2, 4, 6, 7, 9, 11 }, // Lydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,461,11,csfChromaticRoman,"{ 0, 2, 4, 6, 7, 9, 11 }, // Lydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,462,2,csfChromaticRoman,"{ 0, 2, 4, 5, 7, 9, 10 }, // Mixolydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,462,4,csfChromaticRoman,"{ 0, 2, 4, 5, 7, 9, 10 }, // Mixolydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,462,5,csfChromaticRoman,"{ 0, 2, 4, 5, 7, 9, 10 }, // Mixolydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,462,7,csfChromaticRoman,"{ 0, 2, 4, 5, 7, 9, 10 }, // Mixolydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,462,9,csfChromaticRoman,"{ 0, 2, 4, 5, 7, 9, 10 }, // Mixolydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,462,10,csfChromaticRoman,"{ 0, 2, 4, 5, 7, 9, 10 }, // Mixolydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,463,2,csfChromaticRoman,"{ 0, 2, 3, 5, 7, 8, 10 }, // Aeolian"
src/composing/analysis/chord/chordsymbolformatter.cpp,463,3,csfChromaticRoman,"{ 0, 2, 3, 5, 7, 8, 10 }, // Aeolian"
src/composing/analysis/chord/chordsymbolformatter.cpp,463,5,csfChromaticRoman,"{ 0, 2, 3, 5, 7, 8, 10 }, // Aeolian"
src/composing/analysis/chord/chordsymbolformatter.cpp,463,7,csfChromaticRoman,"{ 0, 2, 3, 5, 7, 8, 10 }, // Aeolian"
src/composing/analysis/chord/chordsymbolformatter.cpp,463,8,csfChromaticRoman,"{ 0, 2, 3, 5, 7, 8, 10 }, // Aeolian"
src/composing/analysis/chord/chordsymbolformatter.cpp,463,10,csfChromaticRoman,"{ 0, 2, 3, 5, 7, 8, 10 }, // Aeolian"
src/composing/analysis/chord/chordsymbolformatter.cpp,464,3,csfChromaticRoman,"{ 0, 1, 3, 5, 6, 8, 10 }, // Locrian"
src/composing/analysis/chord/chordsymbolformatter.cpp,464,5,csfChromaticRoman,"{ 0, 1, 3, 5, 6, 8, 10 }, // Locrian"
src/composing/analysis/chord/chordsymbolformatter.cpp,464,6,csfChromaticRoman,"{ 0, 1, 3, 5, 6, 8, 10 }, // Locrian"
src/composing/analysis/chord/chordsymbolformatter.cpp,464,8,csfChromaticRoman,"{ 0, 1, 3, 5, 6, 8, 10 }, // Locrian"
src/composing/analysis/chord/chordsymbolformatter.cpp,464,10,csfChromaticRoman,"{ 0, 1, 3, 5, 6, 8, 10 }, // Locrian"
src/composing/analysis/chord/chordsymbolformatter.cpp,466,7,csfChromaticRoman,"static constexpr const char* UPPER[7] = { ""I"",""II"",""III"",""IV"",""V"",""VI"",""VII"" };"
src/composing/analysis/chord/chordsymbolformatter.cpp,467,7,csfChromaticRoman,"static constexpr const char* LOWER[7] = { ""i"",""ii"",""iii"",""iv"",""v"",""vi"",""vii"" };"
src/composing/analysis/chord/chordsymbolformatter.cpp,469,7,csfChromaticRoman,"const std::array<int, 7>& scale = SCALES[modeIdx];"
src/composing/analysis/chord/chordsymbolformatter.cpp,472,7,csfChromaticRoman,for (int i = 0; i < 7; ++i) {
src/composing/analysis/chord/chordsymbolformatter.cpp,473,12,csfChromaticRoman,if ((scale[i] - 1 + 12) % 12 == semitone) {
src/composing/analysis/chord/chordsymbolformatter.cpp,473,12,csfChromaticRoman,if ((scale[i] - 1 + 12) % 12 == semitone) {
src/composing/analysis/chord/chordsymbolformatter.cpp,478,7,csfChromaticRoman,for (int i = 0; i < 7; ++i) {
src/composing/analysis/chord/chordsymbolformatter.cpp,479,12,csfChromaticRoman,if ((scale[i] + 1) % 12 == semitone) {
src/composing/analysis/chord/chordsymbolformatter.cpp,488,6,csfDiatonicRoman,if (r.function.degree < 0 || r.function.degree > 6) {
src/composing/analysis/chord/chordsymbolformatter.cpp,492,7,csfDiatonicRoman,"static constexpr std::array<const char*, 7> UPPER = { ""I"", ""II"", ""III"", ""IV"", ""V"", ""VI"", ""VII"" };"
src/composing/analysis/chord/chordsymbolformatter.cpp,493,7,csfDiatonicRoman,"static constexpr std::array<const char*, 7> LOWER = { ""i"", ""ii"", ""iii"", ""iv"", ""v"", ""vi"", ""vii"" };"
src/composing/analysis/chord/chordsymbolformatter.cpp,541,13,csfDiatonicRoman,"if (hasExtension(r.identity.extensions, Extension::NaturalThirteenth))        level = 13;"
src/composing/analysis/chord/chordsymbolformatter.cpp,542,11,csfDiatonicRoman,"else if (hasExtension(r.identity.extensions, Extension::NaturalEleventh))     level = 11;"
src/composing/analysis/chord/chordsymbolformatter.cpp,543,9,csfDiatonicRoman,"else if (hasExtension(r.identity.extensions, Extension::NaturalNinth)) level = 9;"
src/composing/analysis/chord/chordsymbolformatter.cpp,544,7,csfDiatonicRoman,else                        level = 7;
src/composing/analysis/chord/chordsymbolformatter.cpp,627,4,csfCoreIntervals,"intervals = { 0, 4, 7 };"
src/composing/analysis/chord/chordsymbolformatter.cpp,627,7,csfCoreIntervals,"intervals = { 0, 4, 7 };"
src/composing/analysis/chord/chordsymbolformatter.cpp,630,3,csfCoreIntervals,"intervals = { 0, 3, 7 };"
src/composing/analysis/chord/chordsymbolformatter.cpp,630,7,csfCoreIntervals,"intervals = { 0, 3, 7 };"
src/composing/analysis/chord/chordsymbolformatter.cpp,633,3,csfCoreIntervals,"intervals = { 0, 3, 6, 10 };"
src/composing/analysis/chord/chordsymbolformatter.cpp,633,6,csfCoreIntervals,"intervals = { 0, 3, 6, 10 };"
src/composing/analysis/chord/chordsymbolformatter.cpp,633,10,csfCoreIntervals,"intervals = { 0, 3, 6, 10 };"
src/composing/analysis/chord/chordsymbolformatter.cpp,636,3,csfCoreIntervals,"intervals = { 0, 3, 6 };"
src/composing/analysis/chord/chordsymbolformatter.cpp,636,6,csfCoreIntervals,"intervals = { 0, 3, 6 };"
src/composing/analysis/chord/chordsymbolformatter.cpp,639,4,csfCoreIntervals,"intervals = { 0, 4, 8 };"
src/composing/analysis/chord/chordsymbolformatter.cpp,639,8,csfCoreIntervals,"intervals = { 0, 4, 8 };"
src/composing/analysis/chord/chordsymbolformatter.cpp,642,2,csfCoreIntervals,"intervals = { 0, 2, 7 };"
src/composing/analysis/chord/chordsymbolformatter.cpp,642,7,csfCoreIntervals,"intervals = { 0, 2, 7 };"
src/composing/analysis/chord/chordsymbolformatter.cpp,645,5,csfCoreIntervals,"intervals = { 0, 5, 7 };"
src/composing/analysis/chord/chordsymbolformatter.cpp,645,7,csfCoreIntervals,"intervals = { 0, 5, 7 };"
src/composing/analysis/chord/chordsymbolformatter.cpp,648,7,csfCoreIntervals,"intervals = { 0, 7 };"
src/composing/analysis/chord/chordsymbolformatter.cpp,651,4,csfCoreIntervals,"intervals = { 0, 4, 7 };"
src/composing/analysis/chord/chordsymbolformatter.cpp,651,7,csfCoreIntervals,"intervals = { 0, 4, 7 };"
src/composing/analysis/chord/chordsymbolformatter.cpp,656,9,csfCoreIntervals,intervals.push_back(9);
src/composing/analysis/chord/chordsymbolformatter.cpp,658,11,csfCoreIntervals,intervals.push_back(11);
src/composing/analysis/chord/chordsymbolformatter.cpp,660,10,csfCoreIntervals,intervals.push_back(10);
src/composing/analysis/chord/chordsymbolformatter.cpp,687,3,csfRomanWithInversion,if (intervals.size() <= 3) {
src/composing/analysis/chord/chordsymbolformatter.cpp,691,2,csfRomanWithInversion,if (inversion == 2) {
src/composing/analysis/chord/chordsymbolformatter.cpp,697,4,csfRomanWithInversion,"static constexpr std::array<const char*, 4> FIGURED_BASS = { """", ""65"", ""43"", ""42"" };"
src/composing/analysis/chord/chordsymbolformatter.cpp,698,3,csfRomanWithInversion,"const char* suffix = FIGURED_BASS[static_cast<size_t>(std::min(inversion, 3))];"
src/composing/analysis/chord/chordsymbolformatter.cpp,700,2,csfRomanWithInversion,"return roman.substr(0, roman.size() - 2) + suffix;"
src/composing/analysis/chord/chordsymbolformatter.cpp,722,3,csfIsValidBassNoteName,if (len >= 3) return false;   // max 3 chars
src/composing/analysis/chord/chordsymbolformatter.cpp,738,12,formatSymbol,&& result.identity.bassPc >= 0 && result.identity.bassPc < 12) {
src/composing/analysis/chord/chordsymbolformatter.cpp,774,12,formatSymbol,&& result.identity.bassPc >= 0 && result.identity.bassPc < 12) {
src/composing/analysis/chord/chordsymbolformatter.cpp,788,7,<file-scope>,"static constexpr std::array<int, 7> csfTonicizationScales[7] = {"
src/composing/analysis/chord/chordsymbolformatter.cpp,788,7,<file-scope>,"static constexpr std::array<int, 7> csfTonicizationScales[7] = {"
src/composing/analysis/chord/chordsymbolformatter.cpp,789,2,<file-scope>,"{ 0, 2, 4, 5, 7, 9, 11 }, // Ionian"
src/composing/analysis/chord/chordsymbolformatter.cpp,789,4,<file-scope>,"{ 0, 2, 4, 5, 7, 9, 11 }, // Ionian"
src/composing/analysis/chord/chordsymbolformatter.cpp,789,5,<file-scope>,"{ 0, 2, 4, 5, 7, 9, 11 }, // Ionian"
src/composing/analysis/chord/chordsymbolformatter.cpp,789,7,<file-scope>,"{ 0, 2, 4, 5, 7, 9, 11 }, // Ionian"
src/composing/analysis/chord/chordsymbolformatter.cpp,789,9,<file-scope>,"{ 0, 2, 4, 5, 7, 9, 11 }, // Ionian"
src/composing/analysis/chord/chordsymbolformatter.cpp,789,11,<file-scope>,"{ 0, 2, 4, 5, 7, 9, 11 }, // Ionian"
src/composing/analysis/chord/chordsymbolformatter.cpp,790,2,<file-scope>,"{ 0, 2, 3, 5, 7, 9, 10 }, // Dorian"
src/composing/analysis/chord/chordsymbolformatter.cpp,790,3,<file-scope>,"{ 0, 2, 3, 5, 7, 9, 10 }, // Dorian"
src/composing/analysis/chord/chordsymbolformatter.cpp,790,5,<file-scope>,"{ 0, 2, 3, 5, 7, 9, 10 }, // Dorian"
src/composing/analysis/chord/chordsymbolformatter.cpp,790,7,<file-scope>,"{ 0, 2, 3, 5, 7, 9, 10 }, // Dorian"
src/composing/analysis/chord/chordsymbolformatter.cpp,790,9,<file-scope>,"{ 0, 2, 3, 5, 7, 9, 10 }, // Dorian"
src/composing/analysis/chord/chordsymbolformatter.cpp,790,10,<file-scope>,"{ 0, 2, 3, 5, 7, 9, 10 }, // Dorian"
src/composing/analysis/chord/chordsymbolformatter.cpp,791,3,<file-scope>,"{ 0, 1, 3, 5, 7, 8, 10 }, // Phrygian"
src/composing/analysis/chord/chordsymbolformatter.cpp,791,5,<file-scope>,"{ 0, 1, 3, 5, 7, 8, 10 }, // Phrygian"
src/composing/analysis/chord/chordsymbolformatter.cpp,791,7,<file-scope>,"{ 0, 1, 3, 5, 7, 8, 10 }, // Phrygian"
src/composing/analysis/chord/chordsymbolformatter.cpp,791,8,<file-scope>,"{ 0, 1, 3, 5, 7, 8, 10 }, // Phrygian"
src/composing/analysis/chord/chordsymbolformatter.cpp,791,10,<file-scope>,"{ 0, 1, 3, 5, 7, 8, 10 }, // Phrygian"
src/composing/analysis/chord/chordsymbolformatter.cpp,792,2,<file-scope>,"{ 0, 2, 4, 6, 7, 9, 11 }, // Lydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,792,4,<file-scope>,"{ 0, 2, 4, 6, 7, 9, 11 }, // Lydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,792,6,<file-scope>,"{ 0, 2, 4, 6, 7, 9, 11 }, // Lydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,792,7,<file-scope>,"{ 0, 2, 4, 6, 7, 9, 11 }, // Lydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,792,9,<file-scope>,"{ 0, 2, 4, 6, 7, 9, 11 }, // Lydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,792,11,<file-scope>,"{ 0, 2, 4, 6, 7, 9, 11 }, // Lydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,793,2,<file-scope>,"{ 0, 2, 4, 5, 7, 9, 10 }, // Mixolydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,793,4,<file-scope>,"{ 0, 2, 4, 5, 7, 9, 10 }, // Mixolydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,793,5,<file-scope>,"{ 0, 2, 4, 5, 7, 9, 10 }, // Mixolydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,793,7,<file-scope>,"{ 0, 2, 4, 5, 7, 9, 10 }, // Mixolydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,793,9,<file-scope>,"{ 0, 2, 4, 5, 7, 9, 10 }, // Mixolydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,793,10,<file-scope>,"{ 0, 2, 4, 5, 7, 9, 10 }, // Mixolydian"
src/composing/analysis/chord/chordsymbolformatter.cpp,794,2,<file-scope>,"{ 0, 2, 3, 5, 7, 8, 10 }, // Aeolian"
src/composing/analysis/chord/chordsymbolformatter.cpp,794,3,<file-scope>,"{ 0, 2, 3, 5, 7, 8, 10 }, // Aeolian"
src/composing/analysis/chord/chordsymbolformatter.cpp,794,5,<file-scope>,"{ 0, 2, 3, 5, 7, 8, 10 }, // Aeolian"
src/composing/analysis/chord/chordsymbolformatter.cpp,794,7,<file-scope>,"{ 0, 2, 3, 5, 7, 8, 10 }, // Aeolian"
src/composing/analysis/chord/chordsymbolformatter.cpp,794,8,<file-scope>,"{ 0, 2, 3, 5, 7, 8, 10 }, // Aeolian"
src/composing/analysis/chord/chordsymbolformatter.cpp,794,10,<file-scope>,"{ 0, 2, 3, 5, 7, 8, 10 }, // Aeolian"
src/composing/analysis/chord/chordsymbolformatter.cpp,795,3,<file-scope>,"{ 0, 1, 3, 5, 6, 8, 10 }, // Locrian"
src/composing/analysis/chord/chordsymbolformatter.cpp,795,5,<file-scope>,"{ 0, 1, 3, 5, 6, 8, 10 }, // Locrian"
src/composing/analysis/chord/chordsymbolformatter.cpp,795,6,<file-scope>,"{ 0, 1, 3, 5, 6, 8, 10 }, // Locrian"
src/composing/analysis/chord/chordsymbolformatter.cpp,795,8,<file-scope>,"{ 0, 1, 3, 5, 6, 8, 10 }, // Locrian"
src/composing/analysis/chord/chordsymbolformatter.cpp,795,10,<file-scope>,"{ 0, 1, 3, 5, 6, 8, 10 }, // Locrian"
src/composing/analysis/chord/chordsymbolformatter.cpp,799,21,<file-scope>,"static constexpr std::array<size_t, 21> csfTonicizationParent = {"
src/composing/analysis/chord/chordsymbolformatter.cpp,800,2,<file-scope>,"0, 1, 2, 3, 4, 5, 6,   // diatonic: identity"
src/composing/analysis/chord/chordsymbolformatter.cpp,800,3,<file-scope>,"0, 1, 2, 3, 4, 5, 6,   // diatonic: identity"
src/composing/analysis/chord/chordsymbolformatter.cpp,800,4,<file-scope>,"0, 1, 2, 3, 4, 5, 6,   // diatonic: identity"
src/composing/analysis/chord/chordsymbolformatter.cpp,800,5,<file-scope>,"0, 1, 2, 3, 4, 5, 6,   // diatonic: identity"
src/composing/analysis/chord/chordsymbolformatter.cpp,800,6,<file-scope>,"0, 1, 2, 3, 4, 5, 6,   // diatonic: identity"
src/composing/analysis/chord/chordsymbolformatter.cpp,801,2,<file-scope>,"1, 2, 3, 4, 5, 6, 0,   // melodic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,801,3,<file-scope>,"1, 2, 3, 4, 5, 6, 0,   // melodic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,801,4,<file-scope>,"1, 2, 3, 4, 5, 6, 0,   // melodic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,801,5,<file-scope>,"1, 2, 3, 4, 5, 6, 0,   // melodic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,801,6,<file-scope>,"1, 2, 3, 4, 5, 6, 0,   // melodic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,802,5,<file-scope>,"5, 6, 0, 1, 2, 3, 4    // harmonic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,802,6,<file-scope>,"5, 6, 0, 1, 2, 3, 4    // harmonic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,802,2,<file-scope>,"5, 6, 0, 1, 2, 3, 4    // harmonic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,802,3,<file-scope>,"5, 6, 0, 1, 2, 3, 4    // harmonic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,802,4,<file-scope>,"5, 6, 0, 1, 2, 3, 4    // harmonic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,807,7,csfDiatonicDegreeForPc,"static int csfDiatonicDegreeForPc(int pc, int tonicPc, const std::array<int, 7>& scale)"
src/composing/analysis/chord/chordsymbolformatter.cpp,809,12,csfDiatonicDegreeForPc,const int interval = (pc - tonicPc + 12) % 12;
src/composing/analysis/chord/chordsymbolformatter.cpp,809,12,csfDiatonicDegreeForPc,const int interval = (pc - tonicPc + 12) % 12;
src/composing/analysis/chord/chordsymbolformatter.cpp,810,7,csfDiatonicDegreeForPc,for (int d = 0; d < 7; ++d) {
src/composing/analysis/chord/chordsymbolformatter.cpp,820,7,csfIsDegreeMajorThird,"static bool csfIsDegreeMajorThird(int d, const std::array<int, 7>& scale)"
src/composing/analysis/chord/chordsymbolformatter.cpp,823,2,csfIsDegreeMajorThird,const int thirdInterval = scale[(d + 2) % 7];
src/composing/analysis/chord/chordsymbolformatter.cpp,823,7,csfIsDegreeMajorThird,const int thirdInterval = scale[(d + 2) % 7];
src/composing/analysis/chord/chordsymbolformatter.cpp,824,12,csfIsDegreeMajorThird,return (thirdInterval - rootInterval + 12) % 12 == 4;
src/composing/analysis/chord/chordsymbolformatter.cpp,824,12,csfIsDegreeMajorThird,return (thirdInterval - rootInterval + 12) % 12 == 4;
src/composing/analysis/chord/chordsymbolformatter.cpp,824,4,csfIsDegreeMajorThird,return (thirdInterval - rootInterval + 12) % 12 == 4;
src/composing/analysis/chord/chordsymbolformatter.cpp,837,12,formatRomanNumeral,const int semitone = (result.identity.rootPc - result.function.keyTonicPc + 12) % 12;
src/composing/analysis/chord/chordsymbolformatter.cpp,837,12,formatRomanNumeral,const int semitone = (result.identity.rootPc - result.function.keyTonicPc + 12) % 12;
src/composing/analysis/chord/chordsymbolformatter.cpp,840,21,formatRomanNumeral,"static constexpr std::array<int, 21> CHR_DIATONIC_PARENT = {"
src/composing/analysis/chord/chordsymbolformatter.cpp,841,2,formatRomanNumeral,"0, 1, 2, 3, 4, 5, 6,  // diatonic: identity"
src/composing/analysis/chord/chordsymbolformatter.cpp,841,3,formatRomanNumeral,"0, 1, 2, 3, 4, 5, 6,  // diatonic: identity"
src/composing/analysis/chord/chordsymbolformatter.cpp,841,4,formatRomanNumeral,"0, 1, 2, 3, 4, 5, 6,  // diatonic: identity"
src/composing/analysis/chord/chordsymbolformatter.cpp,841,5,formatRomanNumeral,"0, 1, 2, 3, 4, 5, 6,  // diatonic: identity"
src/composing/analysis/chord/chordsymbolformatter.cpp,841,6,formatRomanNumeral,"0, 1, 2, 3, 4, 5, 6,  // diatonic: identity"
src/composing/analysis/chord/chordsymbolformatter.cpp,842,2,formatRomanNumeral,"1, 2, 3, 4, 5, 6, 0,  // melodic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,842,3,formatRomanNumeral,"1, 2, 3, 4, 5, 6, 0,  // melodic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,842,4,formatRomanNumeral,"1, 2, 3, 4, 5, 6, 0,  // melodic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,842,5,formatRomanNumeral,"1, 2, 3, 4, 5, 6, 0,  // melodic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,842,6,formatRomanNumeral,"1, 2, 3, 4, 5, 6, 0,  // melodic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,843,5,formatRomanNumeral,"5, 6, 0, 1, 2, 3, 4   // harmonic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,843,6,formatRomanNumeral,"5, 6, 0, 1, 2, 3, 4   // harmonic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,843,2,formatRomanNumeral,"5, 6, 0, 1, 2, 3, 4   // harmonic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,843,3,formatRomanNumeral,"5, 6, 0, 1, 2, 3, 4   // harmonic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,843,4,formatRomanNumeral,"5, 6, 0, 1, 2, 3, 4   // harmonic minor family"
src/composing/analysis/chord/chordsymbolformatter.cpp,889,8,formatRomanNumeral,&& rootPc == (keyTonicPc + 8) % 12
src/composing/analysis/chord/chordsymbolformatter.cpp,889,12,formatRomanNumeral,&& rootPc == (keyTonicPc + 8) % 12
src/composing/analysis/chord/chordsymbolformatter.cpp,923,12,formatRomanNumeral,const int upAFifth    = (rootPc - nextPc + 12) % 12; // 7 = rootPc is P5 above nextPc
src/composing/analysis/chord/chordsymbolformatter.cpp,923,12,formatRomanNumeral,const int upAFifth    = (rootPc - nextPc + 12) % 12; // 7 = rootPc is P5 above nextPc
src/composing/analysis/chord/chordsymbolformatter.cpp,924,12,formatRomanNumeral,const int upASemitone = (nextPc - rootPc + 12) % 12; // 1 = nextPc is semitone above rootPc
src/composing/analysis/chord/chordsymbolformatter.cpp,924,12,formatRomanNumeral,const int upASemitone = (nextPc - rootPc + 12) % 12; // 1 = nextPc is semitone above rootPc
src/composing/analysis/chord/chordsymbolformatter.cpp,926,7,formatRomanNumeral,const bool isCandidateV    = isDom7 && (upAFifth == 7);
src/composing/analysis/chord/chordsymbolformatter.cpp,931,7,formatRomanNumeral,"const std::array<int, 7>& scale = csfTonicizationScales[modeScaleIdx];"
src/composing/analysis/chord/chordsymbolformatter.cpp,937,7,formatRomanNumeral,"static constexpr const char* UPPER[7] = { ""I"",""II"",""III"",""IV"",""V"",""VI"",""VII"" };"
src/composing/analysis/chord/chordsymbolformatter.cpp,938,7,formatRomanNumeral,"static constexpr const char* LOWER[7] = { ""i"",""ii"",""iii"",""iv"",""v"",""vi"",""vii"" };"
src/composing/analysis/chord/chordsymbolformatter.cpp,973,7,nashvilleDegree,if (degree >= 0 && degree < 7)
src/composing/analysis/chord/chordsymbolformatter.cpp,1015,12,nashvilleBassSuffix,int bassDegree = (result.identity.bassPc - result.function.keyTonicPc + 12) % 12;
src/composing/analysis/chord/chordsymbolformatter.cpp,1015,12,nashvilleBassSuffix,int bassDegree = (result.identity.bassPc - result.function.keyTonicPc + 12) % 12;
src/composing/analysis/chord/chordsymbolformatter.cpp,1017,7,nashvilleBassSuffix,"return ""/"" + std::to_string((bassDegree % 7) + 1);"
src/composing/analysis/chord/chordsymbolformatter.cpp,1026,7,formatNashvilleNumber,if (result.function.degree >= 0 && result.function.degree < 7) {
src/composing/analysis/decode/chordpathdecoder.h,72,0.0,<file-scope>,double                           winnerScore  = 0.0;     ///< committed winner's competition score
src/composing/analysis/decode/chordpathdecoder.h,73,1.0,<file-scope>,double                           winnerMargin = -1.0;    ///< score gap to runner-up; -1 if none
src/composing/analysis/decode/chordpathdecoder.h,131,3,<file-scope>,"std::array<int, 3>   m_recentRootsBuf = {-1, -1, -1}; ///< recent-roots window (path state)"
src/composing/analysis/region/sparsechordrefinement.cpp,37,6,diatonicTriadShapeForDegree,if (degree < 0 || degree > 6) {
src/composing/analysis/region/sparsechordrefinement.cpp,43,2,diatonicTriadShapeForDegree,const int thirdDegree = degree + 2;
src/composing/analysis/region/sparsechordrefinement.cpp,44,4,diatonicTriadShapeForDegree,const int fifthDegree = degree + 4;
src/composing/analysis/region/sparsechordrefinement.cpp,45,7,diatonicTriadShapeForDegree,const int thirdInterval = (scale[static_cast<size_t>(thirdDegree % 7)]
src/composing/analysis/region/sparsechordrefinement.cpp,46,7,diatonicTriadShapeForDegree,+ (thirdDegree >= 7 ? 12 : 0)
src/composing/analysis/region/sparsechordrefinement.cpp,46,12,diatonicTriadShapeForDegree,+ (thirdDegree >= 7 ? 12 : 0)
src/composing/analysis/region/sparsechordrefinement.cpp,47,12,diatonicTriadShapeForDegree,- rootInterval) % 12;
src/composing/analysis/region/sparsechordrefinement.cpp,48,7,diatonicTriadShapeForDegree,const int fifthInterval = (scale[static_cast<size_t>(fifthDegree % 7)]
src/composing/analysis/region/sparsechordrefinement.cpp,49,7,diatonicTriadShapeForDegree,+ (fifthDegree >= 7 ? 12 : 0)
src/composing/analysis/region/sparsechordrefinement.cpp,49,12,diatonicTriadShapeForDegree,+ (fifthDegree >= 7 ? 12 : 0)
src/composing/analysis/region/sparsechordrefinement.cpp,50,12,diatonicTriadShapeForDegree,- rootInterval) % 12;
src/composing/analysis/region/sparsechordrefinement.cpp,52,4,diatonicTriadShapeForDegree,if (thirdInterval == 4 && fifthInterval == 7) {
src/composing/analysis/region/sparsechordrefinement.cpp,52,7,diatonicTriadShapeForDegree,if (thirdInterval == 4 && fifthInterval == 7) {
src/composing/analysis/region/sparsechordrefinement.cpp,55,3,diatonicTriadShapeForDegree,if (thirdInterval == 3 && fifthInterval == 7) {
src/composing/analysis/region/sparsechordrefinement.cpp,55,7,diatonicTriadShapeForDegree,if (thirdInterval == 3 && fifthInterval == 7) {
src/composing/analysis/region/sparsechordrefinement.cpp,58,3,diatonicTriadShapeForDegree,if (thirdInterval == 3 && fifthInterval == 6) {
src/composing/analysis/region/sparsechordrefinement.cpp,58,6,diatonicTriadShapeForDegree,if (thirdInterval == 3 && fifthInterval == 6) {
src/composing/analysis/region/sparsechordrefinement.cpp,61,4,diatonicTriadShapeForDegree,if (thirdInterval == 4 && fifthInterval == 8) {
src/composing/analysis/region/sparsechordrefinement.cpp,61,8,diatonicTriadShapeForDegree,if (thirdInterval == 4 && fifthInterval == 8) {
src/composing/analysis/region/sparsechordrefinement.cpp,73,12,tonesFitTriadShape,bool seenPitchClasses[12] = {};
src/composing/analysis/region/sparsechordrefinement.cpp,75,12,tonesFitTriadShape,const int pitchClass = tone.pitch % 12;
src/composing/analysis/region/sparsechordrefinement.cpp,81,12,tonesFitTriadShape,const int interval = (pitchClass - rootPc + 12) % 12;
src/composing/analysis/region/sparsechordrefinement.cpp,81,12,tonesFitTriadShape,const int interval = (pitchClass - rootPc + 12) % 12;
src/composing/analysis/region/sparsechordrefinement.cpp,91,12,distinctPitchClassCount,bool seenPitchClasses[12] = {};
src/composing/analysis/region/sparsechordrefinement.cpp,94,12,distinctPitchClassCount,const int pitchClass = tone.pitch % 12;
