file,line,kind,value,func,population,verdict_class,verdict,in_param_manifest,assumes,publishes,consumes,edge_cases,finding,note
src/composing/analysis/region/sparsechordrefinement.cpp,37,branch,,diatonicTriadShapeForDegree,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,37,literal,6,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,43,literal,2,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,44,literal,4,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,45,literal,7,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,46,branch,,diatonicTriadShapeForDegree,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,46,literal,7,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,46,literal,12,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,47,literal,12,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,48,literal,7,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,49,branch,,diatonicTriadShapeForDegree,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,49,literal,7,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,49,literal,12,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,50,literal,12,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,52,branch,,diatonicTriadShapeForDegree,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,52,literal,4,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,52,literal,7,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,55,branch,,diatonicTriadShapeForDegree,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,55,literal,3,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,55,literal,7,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,58,branch,,diatonicTriadShapeForDegree,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,58,literal,3,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,58,literal,6,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,61,branch,,diatonicTriadShapeForDegree,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,61,literal,4,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,61,literal,8,diatonicTriadShapeForDegree,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,68,function,tonesFitTriadShape,,LIVE,code,SURVIVES,n/a,a committed ChordAnalysisResult + region tones + resolved key,a possibly-overwritten identity.quality (and function.degree/keyTonicPc/keyMode),"regionanalyzer Pass-1/2/2b, section analyzer, notation bridge","Unknown quality, <=2-PC region, Aeolian lone tonic/dominant, non-diatonic root",,LIVE post-commit diatonic-quality refinement (region path).
src/composing/analysis/region/sparsechordrefinement.cpp,73,literal,12,tonesFitTriadShape,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,75,literal,12,tonesFitTriadShape,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,76,branch,,tonesFitTriadShape,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,81,literal,12,tonesFitTriadShape,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,81,literal,12,tonesFitTriadShape,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,82,branch,,tonesFitTriadShape,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,89,function,distinctPitchClassCount,,LIVE,code,SURVIVES,n/a,a committed ChordAnalysisResult + region tones + resolved key,a possibly-overwritten identity.quality (and function.degree/keyTonicPc/keyMode),"regionanalyzer Pass-1/2/2b, section analyzer, notation bridge","Unknown quality, <=2-PC region, Aeolian lone tonic/dominant, non-diatonic root",,LIVE post-commit diatonic-quality refinement (region path).
src/composing/analysis/region/sparsechordrefinement.cpp,91,literal,12,distinctPitchClassCount,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,94,literal,12,distinctPitchClassCount,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,95,branch,,distinctPitchClassCount,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,106,function,diatonicDegreeForRootPc,,LIVE,derived-fact,PUBLISHED,n/a,a committed ChordAnalysisResult + region tones + resolved key,a possibly-overwritten identity.quality (and function.degree/keyTonicPc/keyMode),"regionanalyzer Pass-1/2/2b, section analyzer, notation bridge","Unknown quality, <=2-PC region, Aeolian lone tonic/dominant, non-diatonic root",note: diatonicDegreeForRootPc is a widely-consumed pure primitive in a narrow-purpose file,"Single published copy (no #6 duplication), consumed layer-wide: L5 function modules (functionresolver/functionromannumeral/functionrelationallabel), section, bridge, batch. Its HOME (region/sparsechordrefinement) is narrower than its consumer set — a possible-misplacement note (shared music-theory primitive), not a duplication."
src/composing/analysis/region/sparsechordrefinement.cpp,109,literal,12,diatonicDegreeForRootPc,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,112,branch,,diatonicDegreeForRootPc,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,112,literal,12,diatonicDegreeForRootPc,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,119,function,refineSparseChordQualityFromKeyContext,,LIVE,code,SURVIVES,n/a,a committed ChordAnalysisResult + region tones + resolved key,a possibly-overwritten identity.quality (and function.degree/keyTonicPc/keyMode),"regionanalyzer Pass-1/2/2b, section analyzer, notation bridge","Unknown quality, <=2-PC region, Aeolian lone tonic/dominant, non-diatonic root",,LIVE post-commit diatonic-quality refinement (region path).
src/composing/analysis/region/sparsechordrefinement.cpp,125,branch,,refineSparseChordQualityFromKeyContext,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,132,branch,,refineSparseChordQualityFromKeyContext,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,132,literal,6,refineSparseChordQualityFromKeyContext,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,134,branch,,refineSparseChordQualityFromKeyContext,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,140,literal,12,refineSparseChordQualityFromKeyContext,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,145,branch,,refineSparseChordQualityFromKeyContext,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,154,branch,,refineSparseChordQualityFromKeyContext,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,157,literal,4,refineSparseChordQualityFromKeyContext,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,161,branch,,refineSparseChordQualityFromKeyContext,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,168,function,applyTonicPriorToSparseChord,,LIVE,code,SURVIVES,n/a,a committed ChordAnalysisResult + region tones + resolved key,a possibly-overwritten identity.quality (and function.degree/keyTonicPc/keyMode),"regionanalyzer Pass-1/2/2b, section analyzer, notation bridge","Unknown quality, <=2-PC region, Aeolian lone tonic/dominant, non-diatonic root",boundary note (#1): applyTonicPriorToSparseChord overrides a committed NON-Unknown thin quality,"Unlike refineSparseChordQualityFromKeyContext (Unknown-only), this overwrites a committed Power/Suspended2/Suspended4 quality on <=2-PC regions with the key's diatonic triad quality. The most aggressive post-commit key-conditioned overwrite of an L4 field. Boundary-ownership open."
src/composing/analysis/region/sparsechordrefinement.cpp,178,branch,,applyTonicPriorToSparseChord,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,184,branch,,applyTonicPriorToSparseChord,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,184,literal,2,applyTonicPriorToSparseChord,LIVE,constant,ESTABLISHED,n/a,n/a,n/a,the enclosing function,scale-degree / pitch-class / interval bound,,"music-theory bound (scale degree 0..6, pitch-class %12, triad interval). Not tunable; not in param_manifest."
src/composing/analysis/region/sparsechordrefinement.cpp,190,branch,,applyTonicPriorToSparseChord,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,195,branch,,applyTonicPriorToSparseChord,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,203,function,forceChordTrackQualityFromKeyContext,,LIVE,code,SURVIVES,n/a,a committed ChordAnalysisResult + region tones + resolved key,a possibly-overwritten identity.quality (and function.degree/keyTonicPc/keyMode),"regionanalyzer Pass-1/2/2b, section analyzer, notation bridge","Unknown quality, <=2-PC region, Aeolian lone tonic/dominant, non-diatonic root",,LIVE post-commit diatonic-quality refinement (region path).
src/composing/analysis/region/sparsechordrefinement.cpp,207,branch,,forceChordTrackQualityFromKeyContext,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.cpp,213,branch,,forceChordTrackQualityFromKeyContext,LIVE,code,SURVIVES,n/a,"the refinement guard inputs (quality, PC count, degree, key)",whether the committed quality is overwritten,the caller's committed ChordAnalysisResult,"Unknown/thin quality, <=2-PC, non-diatonic root, Aeolian exclusion",,refinement guard/branch.
src/composing/analysis/region/sparsechordrefinement.h,35,crosslayer,,,LIVE,code,SURVIVES,n/a,n/a,n/a,n/a,n/a,boundary note (#1): overwrites committed L4 identity.quality from the resolved key,"LIVE diatonic-quality refinement on the region path (regionanalyzer 1003/1005/1221/1411; bridge 640; section 158). Consumes the resolved key (keyFifths/keyMode) as a prior and overwrites the committed identity.quality AFTER analyzeChord commit. L4/L5 layer home is an open register question — declared to Cowork, not decided here."
src/composing/analysis/region/sparsechordrefinement.h,36,crosslayer,,,LIVE,code,SURVIVES,n/a,n/a,n/a,n/a,n/a,,"LIVE diatonic-quality refinement on the region path (regionanalyzer 1003/1005/1221/1411; bridge 640; section 158). Consumes the resolved key (keyFifths/keyMode) as a prior and overwrites the committed identity.quality AFTER analyzeChord commit. L4/L5 layer home is an open register question — declared to Cowork, not decided here."
src/composing/analysis/region/sparsechordrefinement.h,42,decl,diatonicDegreeForRootPc,,LIVE,code,SURVIVES,n/a,n/a,the declared surface,callers of the module,n/a,,"LIVE diatonic-quality refinement on the region path (regionanalyzer 1003/1005/1221/1411; bridge 640; section 158). Consumes the resolved key (keyFifths/keyMode) as a prior and overwrites the committed identity.quality AFTER analyzeChord commit. L4/L5 layer home is an open register question — declared to Cowork, not decided here."
src/composing/analysis/types/analysistypes.h,89,field,min,,LIVE,derived-fact,PUBLISHED,no(structural),n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,90,field,max,,LIVE,derived-fact,PUBLISHED,no(structural),n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,91,field,isManual,,LIVE,derived-fact,PUBLISHED,no(structural),n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,115,literal,2,<file-scope>,LIVE,constant,ESTABLISHED,no(structural),n/a (a default value / optimizer bound in a value type),the compile-time default consumed by the analyzer/competition pipeline,analyzeChord + the competition pipeline (use-site dispositioned in the oracle session),default member-initializer; bounds() supplies optimizer range,,ChordAnalyzerPreferences scoring default or bounds() optimizer range; fit-status per parameter is recorded in param_manifest.json; the USE-site disposition belongs to the oracle session.
src/composing/analysis/types/analysistypes.h,135,field,pitch,,LIVE,derived-fact,PUBLISHED,no(structural),n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,136,field,tpc,,LIVE,derived-fact,PUBLISHED,no(structural),n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,137,field,weight,,LIVE,derived-fact,PUBLISHED,no(structural),n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,138,field,isBass,,LIVE,derived-fact,PUBLISHED,no(structural),n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,145,field,durationInRegion,,LIVE,derived-fact,PUBLISHED,no(structural),n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,150,field,distinctMetricPositions,,LIVE,derived-fact,PUBLISHED,no(structural),n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,155,field,simultaneousVoiceCount,,LIVE,derived-fact,PUBLISHED,no(structural),n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,162,field,onsetAtRegionStart,,LIVE,derived-fact,PUBLISHED,no(structural),n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,177,field,bassNoteRootBonus,,LIVE,derived-fact,PUBLISHED,yes-row,n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,177,literal,0.70,<file-scope>,LIVE,constant,ESTABLISHED,yes-row,n/a (a default value / optimizer bound in a value type),the compile-time default consumed by the analyzer/competition pipeline,analyzeChord + the competition pipeline (use-site dispositioned in the oracle session),default member-initializer; bounds() supplies optimizer range,,ChordAnalyzerPreferences scoring default or bounds() optimizer range; fit-status per parameter is recorded in param_manifest.json; the USE-site disposition belongs to the oracle session.
src/composing/analysis/types/analysistypes.h,183,field,bassRootThirdOnlyMultiplier,,LIVE,derived-fact,PUBLISHED,yes-row,n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,183,literal,0.3,<file-scope>,LIVE,constant,ESTABLISHED,yes-row,n/a (a default value / optimizer bound in a value type),the compile-time default consumed by the analyzer/competition pipeline,analyzeChord + the competition pipeline (use-site dispositioned in the oracle session),default member-initializer; bounds() supplies optimizer range,,ChordAnalyzerPreferences scoring default or bounds() optimizer range; fit-status per parameter is recorded in param_manifest.json; the USE-site disposition belongs to the oracle session.
src/composing/analysis/types/analysistypes.h,188,field,bassRootAloneMultiplier,,LIVE,derived-fact,PUBLISHED,yes-row,n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
src/composing/analysis/types/analysistypes.h,188,literal,0.1,<file-scope>,LIVE,constant,ESTABLISHED,yes-row,n/a (a default value / optimizer bound in a value type),the compile-time default consumed by the analyzer/competition pipeline,analyzeChord + the competition pipeline (use-site dispositioned in the oracle session),default member-initializer; bounds() supplies optimizer range,,ChordAnalyzerPreferences scoring default or bounds() optimizer range; fit-status per parameter is recorded in param_manifest.json; the USE-site disposition belongs to the oracle session.
src/composing/analysis/types/analysistypes.h,191,field,diatonicRootBonus,,LIVE,derived-fact,PUBLISHED,yes-row,n/a (a value-type member),a value that crosses the L1.5/L3/L4 boundaries (pure-relocation leaf),"chord analyzer, key analyzer, engraving bridge, region/section pipeline",default member-initializer stated in-struct,,cross-layer value-type field in the pure-relocation types leaf.
