file,line,row_type,item,func,verdict,category,flag,note
tools/c1_reliability.py,203,io,loads,measure_l3,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/c1_reliability.py,230,io,glob,measure_l4_l5,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/c1_reliability.py,250,io,loads,measure_l4_l5,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/c1_reliability.py,409,io,write_text,main,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/c1_reliability.py,203,io,read_text,measure_l3,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/c1_reliability.py,250,io,read_text,measure_l4_l5,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/c1_reliability.py,409,io,dumps,main,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/c1_reliability.py,293,io,loads,measure_devbeds,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/c1_reliability.py,293,io,read_text,measure_devbeds,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/calibration_fit.py,51,io,loads,_load_splits,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/calibration_fit.py,302,io,mkdir,main,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/calibration_fit.py,51,io,read_text,_load_splits,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/calibration_fit.py,69,io,glob,collect_l3,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/calibration_fit.py,93,io,loads,collect_l3,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/calibration_fit.py,112,io,glob,collect_l4,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/calibration_fit.py,135,io,loads,collect_l4,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/calibration_fit.py,93,io,read_text,collect_l3,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/calibration_fit.py,135,io,read_text,collect_l4,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/calibration_fit.py,323,io,write_text,main,SURVIVES,io-write-committed,1,default --out-dir tools/calibration_maps writes into a COMMITTED location (dangerous default).
tools/calibration_fit.py,333,io,write_text,main,SURVIVES,io-write-committed,1,default --out-dir tools/calibration_maps writes into a COMMITTED location (dangerous default).
tools/calibration_fit.py,58,io,loads,_corpus_git_hash,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/calibration_fit.py,323,io,dumps,main,SURVIVES,io-write-committed,1,default --out-dir tools/calibration_maps writes into a COMMITTED location (dangerous default).
tools/calibration_fit.py,333,io,dumps,main,SURVIVES,io-write-committed,1,default --out-dir tools/calibration_maps writes into a COMMITTED location (dangerous default).
tools/calibration_fit.py,58,io,read_text,_corpus_git_hash,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/music21_batch.py,446,io,mkdir,run_batch,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/music21_batch.py,439,io,open,process_chorale,SURVIVES,io-write-committed,1,default --output tools/corpus writes .music21.json into the COMMITTED canonical corpus (dangerous default).
tools/music21_batch.py,440,io,dump,process_chorale,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/oracle_root_metric.py,154,io,glob,load_dir,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/oracle_root_metric.py,441,io,write_text,main,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/oracle_root_metric.py,442,io,dumps,main,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,239,io,loads,split_scores_file,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,242,io,write_text,split_scores_file,SURVIVES,io-write-committed,1,split-mode writes the COMMITTED tools/stage5_split_registry.json (dangerous default).
tools/stage5_fit_driver.py,259,io,write_text,write_override,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/stage5_fit_driver.py,286,io,loads,measure,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,352,io,dumps,stable_row,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,424,io,mkdir,main,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/stage5_fit_driver.py,185,io,glob,wir_covered_stems,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,239,io,read_text,split_scores_file,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,285,io,loads,measure,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,286,io,read_text,measure,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,346,io,open,ledger_append,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/stage5_fit_driver.py,432,io,write_text,main,SURVIVES,io-write-committed,1,split-mode writes the COMMITTED tools/stage5_split_registry.json (dangerous default).
tools/stage5_fit_driver.py,444,io,mkdir,main,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/stage5_fit_driver.py,462,io,mkdir,main,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/stage5_fit_driver.py,467,io,mkdir,main,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/stage5_fit_driver.py,545,io,mkdir,main,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/stage5_fit_driver.py,549,io,mkdir,main,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/stage5_fit_driver.py,604,io,mkdir,main,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/stage5_fit_driver.py,609,io,loads,main,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,612,io,write_text,main,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/stage5_fit_driver.py,630,io,mkdir,main,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/stage5_fit_driver.py,643,io,mkdir,main,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/stage5_fit_driver.py,646,io,mkdir,main,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/stage5_fit_driver.py,285,io,read_text,measure,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,432,io,dumps,main,SURVIVES,io-write-committed,1,split-mode writes the COMMITTED tools/stage5_split_registry.json (dangerous default).
tools/stage5_fit_driver.py,458,io,dumps,main,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,609,io,read_text,main,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,347,io,dumps,ledger_append,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,491,io,open,eval_at,SURVIVES,io-write-committed,0,"fit-mode appends to the COMMITTED tools/fit_ledgers -- by design (O-8), not a defect."
tools/stage5_fit_driver.py,568,io,open,main,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/stage5_fit_driver.py,594,io,open,main,SURVIVES,io-write-committed,0,"audit-mode appends to the COMMITTED tools/fit_ledgers -- by design (O-8), not a defect."
tools/stage5_fit_driver.py,659,io,open,main,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/stage5_fit_driver.py,553,io,read_text,main,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,555,io,loads,main,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,649,io,read_text,main,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,651,io,loads,main,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,689,io,open,main,SURVIVES,io-write,0,writes a scratch/artifact output.
tools/stage5_fit_driver.py,492,io,dumps,eval_at,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,569,io,dumps,main,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,595,io,dumps,main,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,660,io,dumps,main,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,195,io,loads,score_mode,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,690,io,dumps,main,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/stage5_fit_driver.py,195,io,read_text,score_mode,SURVIVES,io-read,0,consumes a reference/substrate artifact.
tools/analyze_inversion_errors.py,59,crosslayer,compare_analyses,<import>,SURVIVES,reuse-verbatim-import,0,"imports compare_analyses (shared regression-stop-core primitive); one-path reuse (#6), not a fork."
tools/analyze_inversion_errors.py,60,crosslayer,dcml_parser,<import>,SURVIVES,reuse-verbatim-import,0,"imports dcml_parser (shared regression-stop-core primitive); one-path reuse (#6), not a fork."
tools/analyze_inversion_errors.py,61,crosslayer,characterise_bir_false,<import>,SURVIVES,reuse-verbatim-import,0,"imports characterise_bir_false (shared regression-stop-core primitive); one-path reuse (#6), not a fork."
tools/c1_reliability.py,50,crosslayer,a8_rebaseline_measure,<import>,SURVIVES,reuse-verbatim-import,0,"imports a8_rebaseline_measure (shared regression-stop-core primitive); one-path reuse (#6), not a fork."
tools/c1_reliability.py,51,crosslayer,compare_analyses,<import>,SURVIVES,reuse-verbatim-import,0,"imports compare_analyses (shared regression-stop-core primitive); one-path reuse (#6), not a fork."
tools/c1_reliability.py,52,crosslayer,compare_rn,<import>,SURVIVES,reuse-verbatim-import,0,"imports compare_rn (shared regression-stop-core primitive); one-path reuse (#6), not a fork."
tools/c1_reliability.py,53,crosslayer,dcml_parser,<import>,SURVIVES,reuse-verbatim-import,0,"imports dcml_parser (shared regression-stop-core primitive); one-path reuse (#6), not a fork."
tools/c1_reliability.py,54,crosslayer,compare_l6_oracle,<import>,SURVIVES,reuse-verbatim-import,0,"imports compare_l6_oracle (shared regression-stop-core primitive); one-path reuse (#6), not a fork."
tools/calibration_fit.py,39,crosslayer,c1_reliability,<import>,SURVIVES,reuse-verbatim-import,0,"imports c1_reliability (shared regression-stop-core primitive); one-path reuse (#6), not a fork."
tools/calibration_fit.py,40,crosslayer,compare_analyses,<import>,SURVIVES,reuse-verbatim-import,0,"imports compare_analyses (shared regression-stop-core primitive); one-path reuse (#6), not a fork."
tools/oracle_root_metric.py,83,crosslayer,compare_analyses,<import>,SURVIVES,reuse-verbatim-import,0,"imports compare_analyses (shared regression-stop-core primitive); one-path reuse (#6), not a fork."
tools/oracle_root_metric.py,84,crosslayer,dcml_parser,<import>,SURVIVES,reuse-verbatim-import,0,"imports dcml_parser (shared regression-stop-core primitive); one-path reuse (#6), not a fork."
tools/oracle_root_metric.py,85,crosslayer,characterise_bir_false,<import>,SURVIVES,reuse-verbatim-import,0,"imports characterise_bir_false (shared regression-stop-core primitive); one-path reuse (#6), not a fork."
tools/stage5_fit_driver.py,43,crosslayer,dcml_parser,<import>,SURVIVES,reuse-verbatim-import,0,"imports dcml_parser (shared regression-stop-core primitive); one-path reuse (#6), not a fork."
